date,product_id,product_name,category,category_encoded,price,stock_purchased,quantity_sold,stock_wasted,stock_remaining,promotion_active,day_of_week,month,quarter,is_weekend,is_holiday,holiday_impact,temperature,humidity,precipitation,weather_condition,store_id
2024-05-09,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,132,89,2,41,False,3,5,2,False,False,0,44.7,64,0.0,Clear,STORE_001
2024-05-09,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,148,63,5,80,False,3,5,2,False,False,0,44.7,64,0.0,Clear,STORE_001
2024-05-09,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,58,41,1,16,False,3,5,2,False,False,0,44.7,64,0.0,Clear,STORE_001
2024-05-09,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,48,35,0,13,False,3,5,2,False,False,0,44.7,64,0.0,Clear,STORE_001
2024-05-10,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,335,137,15,183,False,4,5,2,False,False,0,40.0,51,0.2,Clear,STORE_001
2024-05-10,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,137,95,2,40,False,4,5,2,False,False,0,40.0,51,0.2,Clear,STORE_001
2024-05-10,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,140,91,3,46,True,4,5,2,False,False,0,40.0,51,0.2,Clear,STORE_001
2024-05-10,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,52,32,0,20,False,4,5,2,False,False,0,40.0,51,0.2,Clear,STORE_001
2024-05-10,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,44,31,0,13,False,4,5,2,False,False,0,40.0,51,0.2,Clear,STORE_001
2024-05-11,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,175,111,5,59,False,5,5,2,True,False,0,31.5,81,0.7,Cloudy,STORE_001
2024-05-11,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,212,149,3,60,False,5,5,2,True,False,0,31.5,81,0.7,Cloudy,STORE_001
2024-05-11,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,126,90,1,35,True,5,5,2,True,False,0,31.5,81,0.7,Cloudy,STORE_001
2024-05-11,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,104,65,2,37,False,5,5,2,True,False,0,31.5,81,0.7,Cloudy,STORE_001
2024-05-11,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,73,56,0,17,True,5,5,2,True,False,0,31.5,81,0.7,Cloudy,STORE_001
2024-05-12,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,326,244,4,78,False,6,5,2,True,False,0,43.2,65,0.1,Clear,STORE_001
2024-05-12,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,149,112,2,35,False,6,5,2,True,False,0,43.2,65,0.1,Clear,STORE_001
2024-05-12,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,137,95,1,41,False,6,5,2,True,False,0,43.2,65,0.1,Clear,STORE_001
2024-05-12,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,87,59,0,28,False,6,5,2,True,False,0,43.2,65,0.1,Clear,STORE_001
2024-05-12,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,70,48,1,21,False,6,5,2,True,False,0,43.2,65,0.1,Clear,STORE_001
2024-05-13,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,198,129,3,66,False,0,5,2,False,False,0,33.4,44,0.2,Clear,STORE_001
2024-05-13,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,119,82,3,34,False,0,5,2,False,False,0,33.4,44,0.2,Clear,STORE_001
2024-05-13,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,170,73,5,92,False,0,5,2,False,False,0,33.4,44,0.2,Clear,STORE_001
2024-05-13,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,92,65,1,26,True,0,5,2,False,False,0,33.4,44,0.2,Clear,STORE_001
2024-05-13,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,52,36,0,16,False,0,5,2,False,False,0,33.4,44,0.2,Clear,STORE_001
2024-05-14,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,124,94,2,28,False,1,5,2,False,False,0,33.0,48,0.0,Cloudy,STORE_001
2024-05-14,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,160,112,3,45,True,1,5,2,False,False,0,33.0,48,0.0,Cloudy,STORE_001
2024-05-14,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,127,85,0,42,True,1,5,2,False,False,0,33.0,48,0.0,Cloudy,STORE_001
2024-05-14,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,65,40,1,24,False,1,5,2,False,False,0,33.0,48,0.0,Cloudy,STORE_001
2024-05-14,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,51,41,0,10,False,1,5,2,False,False,0,33.0,48,0.0,Cloudy,STORE_001
2024-05-15,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,206,150,5,51,False,2,5,2,False,False,0,33.1,43,0.6,Clear,STORE_001
2024-05-15,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,107,86,2,19,False,2,5,2,False,False,0,33.1,43,0.6,Clear,STORE_001
2024-05-15,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,83,60,1,22,False,2,5,2,False,False,0,33.1,43,0.6,Clear,STORE_001
2024-05-15,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,77,55,1,21,False,2,5,2,False,False,0,33.1,43,0.6,Clear,STORE_001
2024-05-15,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,37,29,0,8,False,2,5,2,False,False,0,33.1,43,0.6,Clear,STORE_001
2024-05-16,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,176,125,4,47,False,3,5,2,False,False,0,29.2,34,0.0,Clear,STORE_001
2024-05-16,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,126,79,5,42,True,3,5,2,False,False,0,29.2,34,0.0,Clear,STORE_001
2024-05-16,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,113,80,2,31,False,3,5,2,False,False,0,29.2,34,0.0,Clear,STORE_001
2024-05-16,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,67,51,0,16,False,3,5,2,False,False,0,29.2,34,0.0,Clear,STORE_001
2024-05-16,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,52,41,0,11,True,3,5,2,False,False,0,29.2,34,0.0,Clear,STORE_001
2024-05-17,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,182,128,3,51,False,4,5,2,False,False,0,40.6,67,0.2,Clear,STORE_001
2024-05-17,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,114,73,3,38,False,4,5,2,False,False,0,40.6,67,0.2,Clear,STORE_001
2024-05-17,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,81,59,0,22,False,4,5,2,False,False,0,40.6,67,0.2,Clear,STORE_001
2024-05-17,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,128,63,2,63,False,4,5,2,False,False,0,40.6,67,0.2,Clear,STORE_001
2024-05-17,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,66,29,1,36,False,4,5,2,False,False,0,40.6,67,0.2,Clear,STORE_001
2024-05-18,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,276,199,8,69,True,5,5,2,True,False,0,28.5,89,0.0,Cloudy,STORE_001
2024-05-18,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,150,118,2,30,False,5,5,2,True,False,0,28.5,89,0.0,Cloudy,STORE_001
2024-05-18,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,122,90,2,30,False,5,5,2,True,False,0,28.5,89,0.0,Cloudy,STORE_001
2024-05-18,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,129,65,3,61,True,5,5,2,True,False,0,28.5,89,0.0,Cloudy,STORE_001
2024-05-18,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,53,42,0,11,False,5,5,2,True,False,0,28.5,89,0.0,Cloudy,STORE_001
2024-05-19,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,196,166,1,29,False,6,5,2,True,False,0,33.7,72,0.0,Cloudy,STORE_001
2024-05-19,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,202,132,6,64,False,6,5,2,True,False,0,33.7,72,0.0,Cloudy,STORE_001
2024-05-19,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,105,86,0,19,False,6,5,2,True,False,0,33.7,72,0.0,Cloudy,STORE_001
2024-05-19,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,95,69,1,25,False,6,5,2,True,False,0,33.7,72,0.0,Cloudy,STORE_001
2024-05-19,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,49,32,0,17,False,6,5,2,True,False,0,33.7,72,0.0,Cloudy,STORE_001
2024-05-20,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,213,161,2,50,False,0,5,2,False,False,0,42.2,54,0.1,Cloudy,STORE_001
2024-05-20,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,105,80,2,23,False,0,5,2,False,False,0,42.2,54,0.1,Cloudy,STORE_001
2024-05-20,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,140,96,1,43,True,0,5,2,False,False,0,42.2,54,0.1,Cloudy,STORE_001
2024-05-20,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,68,47,1,20,False,0,5,2,False,False,0,42.2,54,0.1,Cloudy,STORE_001
2024-05-20,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,45,29,0,16,False,0,5,2,False,False,0,42.2,54,0.1,Cloudy,STORE_001
2024-05-21,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,189,147,3,39,True,1,5,2,False,False,0,28.8,89,0.1,Cloudy,STORE_001
2024-05-21,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,116,74,4,38,False,1,5,2,False,False,0,28.8,89,0.1,Cloudy,STORE_001
2024-05-21,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,83,58,0,25,False,1,5,2,False,False,0,28.8,89,0.1,Cloudy,STORE_001
2024-05-21,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,72,51,0,21,False,1,5,2,False,False,0,28.8,89,0.1,Cloudy,STORE_001
2024-05-21,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,42,28,1,13,False,1,5,2,False,False,0,28.8,89,0.1,Cloudy,STORE_001
2024-05-22,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,170,118,4,48,False,2,5,2,False,False,0,41.0,37,0.2,Clear,STORE_001
2024-05-22,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,114,70,3,41,False,2,5,2,False,False,0,41.0,37,0.2,Clear,STORE_001
2024-05-22,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,126,81,2,43,False,2,5,2,False,False,0,41.0,37,0.2,Clear,STORE_001
2024-05-22,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,60,44,0,16,False,2,5,2,False,False,0,41.0,37,0.2,Clear,STORE_001
2024-05-22,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,52,37,0,15,False,2,5,2,False,False,0,41.0,37,0.2,Clear,STORE_001
2024-05-23,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,234,153,7,74,False,3,5,2,False,False,0,38.8,73,0.9,Clear,STORE_001
2024-05-23,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,80,57,1,22,False,3,5,2,False,False,0,38.8,73,0.9,Clear,STORE_001
2024-05-23,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,106,77,0,29,True,3,5,2,False,False,0,38.8,73,0.9,Clear,STORE_001
2024-05-23,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,55,42,0,13,False,3,5,2,False,False,0,38.8,73,0.9,Clear,STORE_001
2024-05-23,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,37,31,0,6,False,3,5,2,False,False,0,38.8,73,0.9,Clear,STORE_001
2024-05-24,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,220,163,4,53,False,4,5,2,False,False,0,36.5,47,0.4,Clear,STORE_001
2024-05-24,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,65,53,0,12,False,4,5,2,False,False,0,36.5,47,0.4,Clear,STORE_001
2024-05-24,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,118,87,2,29,True,4,5,2,False,False,0,36.5,47,0.4,Clear,STORE_001
2024-05-24,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,108,51,2,55,False,4,5,2,False,False,0,36.5,47,0.4,Clear,STORE_001
2024-05-24,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,58,39,1,18,True,4,5,2,False,False,0,36.5,47,0.4,Clear,STORE_001
2024-05-25,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,217,133,4,80,False,5,5,2,True,False,0,27.8,64,0.1,Clear,STORE_001
2024-05-25,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,186,110,7,69,False,5,5,2,True,False,0,27.8,64,0.1,Clear,STORE_001
2024-05-25,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,121,101,1,19,False,5,5,2,True,False,0,27.8,64,0.1,Clear,STORE_001
2024-05-25,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,93,61,0,32,False,5,5,2,True,False,0,27.8,64,0.1,Clear,STORE_001
2024-05-25,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,58,42,0,16,False,5,5,2,True,False,0,27.8,64,0.1,Clear,STORE_001
2024-05-26,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,265,175,5,85,False,6,5,2,True,False,0,31.3,60,0.7,Clear,STORE_001
2024-05-26,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,112,95,1,16,False,6,5,2,True,False,0,31.3,60,0.7,Clear,STORE_001
2024-05-26,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,136,89,3,44,False,6,5,2,True,False,0,31.3,60,0.7,Clear,STORE_001
2024-05-26,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,75,54,0,21,False,6,5,2,True,False,0,31.3,60,0.7,Clear,STORE_001
2024-05-26,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,59,46,0,13,False,6,5,2,True,False,0,31.3,60,0.7,Clear,STORE_001
2024-05-27,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,184,131,5,48,False,0,5,2,False,False,0,38.4,46,0.3,Clear,STORE_001
2024-05-27,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,157,101,3,53,True,0,5,2,False,False,0,38.4,46,0.3,Clear,STORE_001
2024-05-27,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,113,77,2,34,True,0,5,2,False,False,0,38.4,46,0.3,Clear,STORE_001
2024-05-27,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,55,44,0,11,False,0,5,2,False,False,0,38.4,46,0.3,Clear,STORE_001
2024-05-27,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,40,25,1,14,False,0,5,2,False,False,0,38.4,46,0.3,Clear,STORE_001
2024-05-28,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,187,139,4,44,False,1,5,2,False,False,0,44.3,78,0.3,Cloudy,STORE_001
2024-05-28,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,135,87,5,43,False,1,5,2,False,False,0,44.3,78,0.3,Cloudy,STORE_001
2024-05-28,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,101,68,1,32,False,1,5,2,False,False,0,44.3,78,0.3,Cloudy,STORE_001
2024-05-28,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,56,44,0,12,False,1,5,2,False,False,0,44.3,78,0.3,Cloudy,STORE_001
2024-05-28,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,34,21,0,13,False,1,5,2,False,False,0,44.3,78,0.3,Cloudy,STORE_001
2024-05-29,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,157,131,3,23,False,2,5,2,False,False,0,29.0,36,0.5,Clear,STORE_001
2024-05-29,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,112,81,1,30,False,2,5,2,False,False,0,29.0,36,0.5,Clear,STORE_001
2024-05-29,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,123,84,1,38,True,2,5,2,False,False,0,29.0,36,0.5,Clear,STORE_001
2024-05-29,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,64,45,1,18,False,2,5,2,False,False,0,29.0,36,0.5,Clear,STORE_001
2024-05-29,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,78,41,2,35,False,2,5,2,False,False,0,29.0,36,0.5,Clear,STORE_001
2024-05-30,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,175,121,4,50,False,3,5,2,False,False,0,37.5,46,0.2,Cloudy,STORE_001
2024-05-30,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,126,88,4,34,False,3,5,2,False,False,0,37.5,46,0.2,Cloudy,STORE_001
2024-05-30,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,101,63,1,37,False,3,5,2,False,False,0,37.5,46,0.2,Cloudy,STORE_001
2024-05-30,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,68,45,1,22,False,3,5,2,False,False,0,37.5,46,0.2,Cloudy,STORE_001
2024-05-30,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,65,48,1,16,True,3,5,2,False,False,0,37.5,46,0.2,Cloudy,STORE_001
2024-05-31,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,116,94,1,21,False,4,5,2,False,False,0,27.9,84,0.0,Clear,STORE_001
2024-05-31,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,128,107,1,20,False,4,5,2,False,False,0,27.9,84,0.0,Clear,STORE_001
2024-05-31,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,113,83,0,30,True,4,5,2,False,False,0,27.9,84,0.0,Clear,STORE_001
2024-05-31,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,66,51,1,14,False,4,5,2,False,False,0,27.9,84,0.0,Clear,STORE_001
2024-05-31,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,58,34,1,23,False,4,5,2,False,False,0,27.9,84,0.0,Clear,STORE_001
2024-06-01,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,208,165,3,40,False,5,6,2,True,False,0,31.9,84,2.5,Cloudy,STORE_001
2024-06-01,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,106,77,2,27,False,5,6,2,True,False,0,31.9,84,2.5,Cloudy,STORE_001
2024-06-01,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,110,69,1,40,False,5,6,2,True,False,0,31.9,84,2.5,Cloudy,STORE_001
2024-06-01,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,106,72,1,33,False,5,6,2,True,False,0,31.9,84,2.5,Cloudy,STORE_001
2024-06-01,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,81,48,1,32,False,5,6,2,True,False,0,31.9,84,2.5,Cloudy,STORE_001
2024-06-02,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,180,138,2,40,False,6,6,2,True,False,0,25.0,82,2.5,Rainy,STORE_001
2024-06-02,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,122,95,2,25,False,6,6,2,True,False,0,25.0,82,2.5,Rainy,STORE_001
2024-06-02,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,136,101,1,34,False,6,6,2,True,False,0,25.0,82,2.5,Rainy,STORE_001
2024-06-02,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,95,66,1,28,False,6,6,2,True,False,0,25.0,82,2.5,Rainy,STORE_001
2024-06-02,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,53,39,1,13,False,6,6,2,True,False,0,25.0,82,2.5,Rainy,STORE_001
2024-06-03,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,167,120,2,45,True,0,6,2,False,False,0,28.5,83,2.0,Cloudy,STORE_001
2024-06-03,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,109,70,2,37,False,0,6,2,False,False,0,28.5,83,2.0,Cloudy,STORE_001
2024-06-03,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,71,53,0,18,False,0,6,2,False,False,0,28.5,83,2.0,Cloudy,STORE_001
2024-06-03,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,66,52,0,14,False,0,6,2,False,False,0,28.5,83,2.0,Cloudy,STORE_001
2024-06-03,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,39,25,0,14,False,0,6,2,False,False,0,28.5,83,2.0,Cloudy,STORE_001
2024-06-04,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,178,113,3,62,True,1,6,2,False,False,0,23.8,78,0.3,Rainy,STORE_001
2024-06-04,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,92,72,1,19,False,1,6,2,False,False,0,23.8,78,0.3,Rainy,STORE_001
2024-06-04,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,86,67,0,19,False,1,6,2,False,False,0,23.8,78,0.3,Rainy,STORE_001
2024-06-04,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,73,56,0,17,False,1,6,2,False,False,0,23.8,78,0.3,Rainy,STORE_001
2024-06-04,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,41,26,1,14,False,1,6,2,False,False,0,23.8,78,0.3,Rainy,STORE_001
2024-06-05,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,168,125,2,41,False,2,6,2,False,False,0,25.1,92,0.1,Rainy,STORE_001
2024-06-05,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,131,89,3,39,False,2,6,2,False,False,0,25.1,92,0.1,Rainy,STORE_001
2024-06-05,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,78,55,1,22,False,2,6,2,False,False,0,25.1,92,0.1,Rainy,STORE_001
2024-06-05,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,79,57,1,21,True,2,6,2,False,False,0,25.1,92,0.1,Rainy,STORE_001
2024-06-05,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,38,29,0,9,False,2,6,2,False,False,0,25.1,92,0.1,Rainy,STORE_001
2024-06-06,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,136,113,1,22,False,3,6,2,False,False,0,29.2,54,0.3,Cloudy,STORE_001
2024-06-06,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,129,94,2,33,True,3,6,2,False,False,0,29.2,54,0.3,Cloudy,STORE_001
2024-06-06,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,75,54,1,20,False,3,6,2,False,False,0,29.2,54,0.3,Cloudy,STORE_001
2024-06-06,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,51,38,0,13,False,3,6,2,False,False,0,29.2,54,0.3,Cloudy,STORE_001
2024-06-06,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,55,42,0,13,True,3,6,2,False,False,0,29.2,54,0.3,Cloudy,STORE_001
2024-06-07,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,187,120,6,61,False,4,6,2,False,False,0,27.2,91,3.8,Rainy,STORE_001
2024-06-07,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,111,72,2,37,False,4,6,2,False,False,0,27.2,91,3.8,Rainy,STORE_001
2024-06-07,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,73,48,0,25,False,4,6,2,False,False,0,27.2,91,3.8,Rainy,STORE_001
2024-06-07,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,56,39,1,16,False,4,6,2,False,False,0,27.2,91,3.8,Rainy,STORE_001
2024-06-07,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,36,24,0,12,False,4,6,2,False,False,0,27.2,91,3.8,Rainy,STORE_001
2024-06-08,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,331,123,15,193,False,5,6,2,True,False,0,23.8,84,0.8,Cloudy,STORE_001
2024-06-08,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,135,105,1,29,False,5,6,2,True,False,0,23.8,84,0.8,Cloudy,STORE_001
2024-06-08,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,118,81,1,36,False,5,6,2,True,False,0,23.8,84,0.8,Cloudy,STORE_001
2024-06-08,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,102,67,0,35,False,5,6,2,True,False,0,23.8,84,0.8,Cloudy,STORE_001
2024-06-08,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,73,62,0,11,True,5,6,2,True,False,0,23.8,84,0.8,Cloudy,STORE_001
2024-06-09,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,150,118,3,29,False,6,6,2,True,False,0,20.0,85,0.2,Rainy,STORE_001
2024-06-09,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,136,91,4,41,False,6,6,2,True,False,0,20.0,85,0.2,Rainy,STORE_001
2024-06-09,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,69,48,1,20,False,6,6,2,True,False,0,20.0,85,0.2,Rainy,STORE_001
2024-06-09,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,123,90,2,31,True,6,6,2,True,False,0,20.0,85,0.2,Rainy,STORE_001
2024-06-09,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,52,39,0,13,False,6,6,2,True,False,0,20.0,85,0.2,Rainy,STORE_001
2024-06-10,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,104,77,2,25,True,0,6,2,False,False,0,26.4,84,8.6,Rainy,STORE_001
2024-06-10,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,66,51,0,15,False,0,6,2,False,False,0,26.4,84,8.6,Rainy,STORE_001
2024-06-10,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,67,56,0,11,False,0,6,2,False,False,0,26.4,84,8.6,Rainy,STORE_001
2024-06-10,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,71,52,1,18,True,0,6,2,False,False,0,26.4,84,8.6,Rainy,STORE_001
2024-06-10,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,29,21,0,8,False,0,6,2,False,False,0,26.4,84,8.6,Rainy,STORE_001
2024-06-11,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,194,85,8,101,False,1,6,2,False,False,0,23.9,95,2.1,Rainy,STORE_001
2024-06-11,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,90,58,1,31,False,1,6,2,False,False,0,23.9,95,2.1,Rainy,STORE_001
2024-06-11,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,71,53,0,18,False,1,6,2,False,False,0,23.9,95,2.1,Rainy,STORE_001
2024-06-11,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,70,47,1,22,False,1,6,2,False,False,0,23.9,95,2.1,Rainy,STORE_001
2024-06-11,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,43,29,1,13,False,1,6,2,False,False,0,23.9,95,2.1,Rainy,STORE_001
